May 20, 2017 10:38:40:745000		MOVE  NAO
May 20, 2017 10:43:00:574000	127.0.0.1-9559	0
May 20, 2017 10:43:01:647000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:01:649000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:01:652000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:01:654000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:01:660000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:01:662000	127.0.0.1-9559	0
May 20, 2017 10:43:02:672000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:02:676000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:02:679000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:02:682000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:02:691000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:02:694000	127.0.0.1-9559	0
May 20, 2017 10:43:02:956000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:02:964000	127.0.0.1-9557	[636, 107]
May 20, 2017 10:43:02:971000	127.0.0.1-9557	[(1, 31), (1, 31), (638, 107), (636, 107), [640, 480]]
May 20, 2017 10:43:03:713000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:03:717000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:03:722000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:03:724000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:03:727000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:03:729000	127.0.0.1-9559	0
May 20, 2017 10:43:04:346000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:04:350000	127.0.0.1-9557	[636, 99]
May 20, 2017 10:43:04:353000	127.0.0.1-9557	[(1, 28), (1, 28), (638, 99), (636, 99), [640, 480]]
May 20, 2017 10:43:04:733000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:04:736000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:04:738000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:04:742000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:04:745000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:04:750000	127.0.0.1-9559	0
May 20, 2017 10:43:05:767000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:05:771000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:05:773000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:05:776000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:05:779000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:05:782000	127.0.0.1-9559	0
May 20, 2017 10:43:06:799000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:06:800000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:06:802000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:06:803000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:06:806000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:06:808000	127.0.0.1-9559	0
May 20, 2017 10:43:07:826000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:07:837000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:07:842000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:07:856000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:07:858000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:07:860000	127.0.0.1-9559	0
May 20, 2017 10:43:08:921000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:08:929000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:08:932000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:08:940000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:08:947000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:08:954000	127.0.0.1-9559	0
May 20, 2017 10:43:09:977000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:09:980000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:09:983000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:09:992000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:10:001000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:10:005000	127.0.0.1-9559	0
May 20, 2017 10:43:11:028000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:11:032000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:11:035000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:11:038000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:11:046000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:11:056000	127.0.0.1-9559	0
May 20, 2017 10:43:12:104000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:12:116000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:12:122000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:12:127000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:12:143000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:12:146000	127.0.0.1-9559	0
May 20, 2017 10:43:12:311000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:12:314000	127.0.0.1-9557	[500, 59]
May 20, 2017 10:43:12:318000	127.0.0.1-9557	[(484, 40), (484, 40), (503, 59), (500, 59), [640, 480]]
May 20, 2017 10:43:13:163000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:13:168000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:13:170000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:13:176000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:13:178000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:13:182000	127.0.0.1-9559	0
May 20, 2017 10:43:13:590000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:13:593000	127.0.0.1-9557	[344, 131]
May 20, 2017 10:43:13:598000	127.0.0.1-9557	[(343, 115), (344, 112), (348, 128), (344, 131), [640, 480]]
May 20, 2017 10:43:14:241000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:14:245000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:14:250000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:14:252000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:14:258000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:14:268000	127.0.0.1-9559	0
May 20, 2017 10:43:15:297000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:15:306000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:15:312000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:15:318000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:15:336000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:15:343000	127.0.0.1-9559	0
May 20, 2017 10:43:16:354000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:16:357000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:16:366000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:16:371000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:16:375000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:16:378000	127.0.0.1-9559	0
May 20, 2017 10:43:17:384000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:17:386000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:17:388000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:17:391000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:17:393000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:17:396000	127.0.0.1-9559	0
May 20, 2017 10:43:18:421000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:18:442000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:18:453000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:18:462000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:18:468000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:18:480000	127.0.0.1-9559	0
May 20, 2017 10:43:19:498000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:19:500000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:19:506000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:19:510000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:19:519000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:19:529000	127.0.0.1-9559	0
May 20, 2017 10:43:20:620000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:20:626000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:20:637000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:20:640000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:20:643000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:20:649000	127.0.0.1-9559	0
May 20, 2017 10:43:20:946000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:20:948000	127.0.0.1-9557	[32, 143]
May 20, 2017 10:43:20:954000	127.0.0.1-9557	[(31, 139), (35, 135), (43, 139), (32, 143), [640, 480]]
May 20, 2017 10:43:21:915000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:21:923000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:21:925000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:21:957000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:21:979000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:21:986000	127.0.0.1-9559	0
May 20, 2017 10:43:23:287000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:23:290000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:23:300000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:23:308000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:23:318000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:23:320000	127.0.0.1-9559	0
May 20, 2017 10:43:24:158000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:24:169000	127.0.0.1-9557	[76, 139]
May 20, 2017 10:43:24:197000	127.0.0.1-9557	[(76, 136), (88, 124), (91, 127), (76, 139), [640, 480]]
May 20, 2017 10:43:24:372000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:24:374000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:24:380000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:24:383000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:24:387000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:24:390000	127.0.0.1-9559	0
May 20, 2017 10:43:25:648000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:25:726000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:25:764000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:25:789000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:25:805000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:25:812000	127.0.0.1-9559	0
May 20, 2017 10:43:27:397000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:27:399000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:27:440000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:27:442000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:27:464000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:27:466000	127.0.0.1-9559	0
May 20, 2017 10:43:28:516000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:28:519000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:28:528000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:28:530000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:28:532000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:28:536000	127.0.0.1-9559	0
May 20, 2017 10:43:29:591000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:29:619000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:29:620000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:29:622000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:29:625000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:29:627000	127.0.0.1-9559	0
May 20, 2017 10:43:30:637000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:30:640000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:30:647000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:30:649000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:30:651000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:30:656000	127.0.0.1-9559	0
May 20, 2017 10:43:31:681000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:31:686000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:31:693000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:31:700000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:31:709000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:31:712000	127.0.0.1-9559	0
May 20, 2017 10:43:32:732000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:32:737000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:32:739000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:32:741000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:32:746000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:32:757000	127.0.0.1-9559	0
May 20, 2017 10:43:33:724000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:33:727000	127.0.0.1-9557	[635, 96]
May 20, 2017 10:43:33:732000	127.0.0.1-9557	[(1, 27), (1, 27), (638, 96), (635, 96), [640, 480]]
May 20, 2017 10:43:33:839000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:33:844000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:33:863000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:33:899000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:33:902000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:33:904000	127.0.0.1-9559	0
May 20, 2017 10:43:34:941000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:34:959000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:34:965000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:34:967000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:34:980000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:34:995000	127.0.0.1-9559	0
May 20, 2017 10:43:35:706000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:35:711000	127.0.0.1-9557	[320, 131]
May 20, 2017 10:43:35:715000	127.0.0.1-9557	[(319, 107), (320, 104), (324, 128), (320, 131), [640, 480]]
May 20, 2017 10:43:36:092000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:36:094000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:36:096000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:36:106000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:36:127000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:36:130000	127.0.0.1-9559	0
May 20, 2017 10:43:36:300000	127.0.0.1-9557	FIND LONGER SIDE OF TABLE BY SIDES
May 20, 2017 10:43:37:281000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:37:283000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:37:286000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:37:287000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:37:289000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:37:316000	127.0.0.1-9559	0
May 20, 2017 10:43:37:896000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:43:37:902000	127.0.0.1-9557	[320, 131]
May 20, 2017 10:43:37:904000	127.0.0.1-9557	[(319, 107), (320, 104), (324, 128), (320, 131), [640, 480]]
May 20, 2017 10:43:38:396000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:38:399000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:38:402000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:38:410000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:38:418000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:38:431000	127.0.0.1-9559	0
May 20, 2017 10:43:38:612000	127.0.0.1-9557	left side is longer FIND LONGER SIDE OF TABLE BY SIDES
May 20, 2017 10:43:39:489000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:39:505000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:39:509000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:39:524000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:39:527000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:39:531000	127.0.0.1-9559	0
May 20, 2017 10:43:40:571000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:40:574000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:40:585000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:40:594000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:40:601000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:40:612000	127.0.0.1-9559	0
May 20, 2017 10:43:40:637000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
May 20, 2017 10:43:41:632000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:41:638000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:41:642000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:41:644000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:41:647000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:41:658000	127.0.0.1-9559	0
May 20, 2017 10:43:41:739000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
May 20, 2017 10:43:42:670000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:42:672000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:42:675000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:42:678000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:42:687000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:42:689000	127.0.0.1-9559	0
May 20, 2017 10:43:43:312000	127.0.0.1-9557	countour list is empty
May 20, 2017 10:43:43:696000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:43:698000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:43:700000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:43:702000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:43:709000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:43:711000	127.0.0.1-9559	0
May 20, 2017 10:43:44:742000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:44:746000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:44:750000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:44:760000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:44:763000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:44:780000	127.0.0.1-9559	0
May 20, 2017 10:43:45:810000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:45:821000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:45:823000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:45:834000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:45:837000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:45:839000	127.0.0.1-9559	0
May 20, 2017 10:43:46:867000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:46:871000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:46:878000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:46:885000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:46:887000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:46:896000	127.0.0.1-9559	0
May 20, 2017 10:43:47:902000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:47:910000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:47:919000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:47:923000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:47:925000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:47:927000	127.0.0.1-9559	0
May 20, 2017 10:43:48:931000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:48:934000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:48:936000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:48:939000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:48:941000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:48:943000	127.0.0.1-9559	0
May 20, 2017 10:43:49:586000	127.0.0.1-9557	KEEP WALKING UNTIL VERY CLOSE TO CORNER
May 20, 2017 10:43:49:978000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:49:986000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:49:990000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:49:995000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:50:001000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:50:003000	127.0.0.1-9559	0
May 20, 2017 10:43:51:100000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:51:149000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:51:175000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:51:191000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:51:265000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:51:279000	127.0.0.1-9559	0
May 20, 2017 10:43:51:743000	127.0.0.1-9557	countour list is empty
May 20, 2017 10:43:52:285000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:52:287000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:52:289000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:52:291000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:52:293000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:52:295000	127.0.0.1-9559	0
May 20, 2017 10:43:53:322000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:53:327000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:53:329000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:53:333000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:53:338000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:43:53:359000	127.0.0.1-9559	0
May 20, 2017 10:43:54:414000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:43:54:425000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:54:427000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:43:54:430000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:43:54:433000	127.0.0.1-9559	starting count of lines in file
