April 23, 2017 19:17:32:685000		MOVE  NAO
April 23, 2017 19:26:17:324000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:17:326000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:17:328000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:17:330000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:17:332000	127.0.0.1-9557	1
April 23, 2017 19:26:18:336000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:18:352000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:18:354000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:18:357000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:18:362000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:18:366000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:18:373000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:18:376000	127.0.0.1-9557	1
April 23, 2017 19:26:19:383000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:19:385000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:19:387000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:19:389000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:19:390000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:19:393000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:19:394000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:19:396000	127.0.0.1-9557	1
April 23, 2017 19:26:20:403000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:20:410000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:20:412000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:20:413000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:20:415000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:20:417000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:20:419000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:20:421000	127.0.0.1-9557	1
April 23, 2017 19:26:21:428000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:21:438000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:21:442000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:21:444000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:21:446000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:21:449000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:21:451000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:21:454000	127.0.0.1-9557	1
April 23, 2017 19:26:22:479000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:22:494000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:22:497000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:22:500000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:22:505000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:22:514000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:22:518000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:22:521000	127.0.0.1-9557	1
April 23, 2017 19:26:23:376000	127.0.0.1-9559	STARTINg LOOP while not adjustedToMiddle
April 23, 2017 19:26:23:552000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:23:559000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:23:564000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:23:565000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:23:567000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:23:569000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:23:570000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:23:572000	127.0.0.1-9557	1
April 23, 2017 19:26:24:609000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:24:625000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:24:627000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:24:629000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:24:631000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:24:634000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:24:637000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:24:640000	127.0.0.1-9557	1
April 23, 2017 19:26:25:704000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:25:767000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:25:769000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:25:771000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:25:781000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:25:784000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:25:798000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:25:800000	127.0.0.1-9557	1
April 23, 2017 19:26:26:803000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:26:806000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:26:807000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:26:809000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:26:811000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:26:814000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:26:815000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:26:817000	127.0.0.1-9557	1
April 23, 2017 19:26:27:822000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:27:825000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:27:828000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:27:833000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:27:838000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:27:842000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:27:847000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:27:850000	127.0.0.1-9557	1
April 23, 2017 19:26:28:854000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:28:856000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:28:859000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:28:861000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:28:863000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:28:865000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:28:867000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:28:871000	127.0.0.1-9557	1
April 23, 2017 19:26:29:874000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:29:877000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:29:879000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:29:881000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:29:883000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:29:887000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:29:889000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:29:891000	127.0.0.1-9557	1
April 23, 2017 19:26:30:902000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:30:907000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:30:911000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:30:914000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:30:916000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:30:919000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:30:921000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:30:923000	127.0.0.1-9557	1
April 23, 2017 19:26:31:941000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:31:980000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:31:982000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:31:986000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:31:995000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:31:998000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:32:005000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:32:007000	127.0.0.1-9557	1
April 23, 2017 19:26:33:010000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:33:012000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:33:014000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:33:015000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:33:017000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:33:021000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:33:027000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:33:030000	127.0.0.1-9557	1
April 23, 2017 19:26:34:036000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:34:043000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:34:045000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:34:049000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:34:051000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:34:054000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:34:056000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:34:058000	127.0.0.1-9557	1
April 23, 2017 19:26:35:061000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:35:063000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:35:064000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:35:066000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:35:068000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:35:071000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:35:074000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:35:076000	127.0.0.1-9557	1
April 23, 2017 19:26:36:080000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:36:082000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:36:084000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:36:086000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:36:088000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:36:090000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:36:092000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:36:094000	127.0.0.1-9557	1
April 23, 2017 19:26:37:112000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:37:135000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:37:140000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:37:144000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:37:146000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:37:149000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:37:152000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:37:156000	127.0.0.1-9557	1
April 23, 2017 19:26:38:181000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:38:211000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:38:213000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:38:220000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:38:222000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:38:226000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:38:229000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:38:231000	127.0.0.1-9557	1
April 23, 2017 19:26:39:234000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:39:236000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:39:237000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:39:239000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:39:241000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:39:242000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:39:244000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:39:246000	127.0.0.1-9557	1
April 23, 2017 19:26:40:283000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:40:319000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:40:322000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:40:325000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:40:328000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:40:332000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:40:335000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:40:337000	127.0.0.1-9557	1
April 23, 2017 19:26:41:342000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:41:345000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:41:347000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:41:349000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:41:351000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:41:353000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:41:355000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:41:357000	127.0.0.1-9557	1
April 23, 2017 19:26:42:363000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:42:366000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:42:368000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:42:372000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:42:375000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:42:377000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:42:380000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:42:381000	127.0.0.1-9557	1
April 23, 2017 19:26:43:388000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:43:390000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:43:392000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:43:394000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:43:396000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:43:399000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:43:401000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:43:403000	127.0.0.1-9557	1
April 23, 2017 19:26:44:458000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:44:462000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:44:465000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:44:469000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:44:474000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:44:479000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:44:481000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:44:484000	127.0.0.1-9557	1
April 23, 2017 19:26:45:511000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:45:552000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:45:554000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:45:560000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:45:562000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:45:564000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:45:567000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:45:569000	127.0.0.1-9557	1
April 23, 2017 19:26:46:572000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:46:575000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:46:576000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:46:578000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:46:580000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:46:583000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:46:585000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:46:587000	127.0.0.1-9557	1
April 23, 2017 19:26:47:591000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:47:594000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:47:596000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:47:598000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:47:599000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:47:602000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:47:604000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:47:606000	127.0.0.1-9557	1
April 23, 2017 19:26:48:611000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:48:632000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:48:634000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:48:638000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:48:641000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:48:644000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:48:648000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:48:654000	127.0.0.1-9557	1
April 23, 2017 19:26:49:657000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:49:661000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:49:664000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:49:667000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:49:669000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:49:671000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:49:674000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:49:677000	127.0.0.1-9557	1
April 23, 2017 19:26:50:714000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:50:732000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:50:734000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:50:738000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:50:743000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:50:747000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:50:756000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:50:759000	127.0.0.1-9557	1
April 23, 2017 19:26:51:763000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:51:774000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:51:779000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:51:784000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:51:787000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:51:795000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:51:799000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:51:805000	127.0.0.1-9557	1
April 23, 2017 19:26:52:812000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:52:814000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:52:816000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:52:818000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:52:821000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:52:823000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:52:825000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:52:827000	127.0.0.1-9557	1
April 23, 2017 19:26:53:832000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:53:834000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:53:836000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:53:838000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:53:841000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:53:844000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:53:848000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:53:853000	127.0.0.1-9557	1
April 23, 2017 19:26:54:861000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:54:878000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:54:882000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:54:885000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:54:888000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:54:891000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:54:894000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:54:899000	127.0.0.1-9557	1
April 23, 2017 19:26:55:902000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:55:905000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:55:907000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:55:908000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:55:911000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:55:913000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:55:916000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:55:918000	127.0.0.1-9557	1
April 23, 2017 19:26:56:921000	127.0.0.1-9557	READYTOLIFT
April 23, 2017 19:26:56:924000	127.0.0.1-9557	GetReadyToLift
April 23, 2017 19:26:56:925000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO'], ['127.0.0.1:9557', 'READYTOLIFT']]
April 23, 2017 19:26:56:927000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
April 23, 2017 19:26:56:929000	127.0.0.1-9557	1 NAO READYTOLIFT
April 23, 2017 19:26:56:932000	127.0.0.1-9557	starting count of lines in file
April 23, 2017 19:26:56:933000	127.0.0.1-9557	127.0.0.1:9557READYTOLIFT

April 23, 2017 19:26:56:936000	127.0.0.1-9557	1
